,summary,config,name
23,"{'accuracy': 0.5041591320072333, '_timestamp': 1693673574.1655157, 'learning_rate': 1.6e-07, 'epoch': 79, '_wandb': {'runtime': 2392}, 'eval_loss': 0.756345980429236, 'train_loss': 0.6703760027885437, '_step': 80, '_runtime': 2393.3904795646667}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_264_modded', 'train_file': None, 'use_modded': True, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': 0.05, 'learning_rate': 2e-07, 'training_size': 2, 'with_tracking': True, 'insert_dropout': 0.1, 'max_train_steps': 128, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 100, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-large-uncased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_264_modded
24,"{'epoch': 127, 'accuracy': 0.6389891696750902, '_timestamp': 1693671164.3795736, 'train_loss': 0.5952349931765826, 'learning_rate': 0, '_step': 9984, '_wandb': {'runtime': 17968}, '_runtime': 17968.68526649475, 'eval_loss': 0.6525924682617188}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_263_modded', 'train_file': None, 'use_modded': True, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': 0, 'learning_rate': 2e-07, 'training_size': 1, 'with_tracking': True, 'insert_dropout': 0.1, 'max_train_steps': 9984, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 500, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-large-uncased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_263_modded
25,"{'eval_loss': 0.645390374319894, '_timestamp': 1693653178.178036, 'train_loss': 0.5916597415239383, '_step': 9984, 'epoch': 127, 'accuracy': 0.6353790613718412, '_wandb': {'runtime': 16859}, '_runtime': 16859.877875089645, 'learning_rate': 0}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_262_modded', 'train_file': None, 'use_modded': True, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': 0, 'learning_rate': 2e-07, 'training_size': 1, 'with_tracking': True, 'insert_dropout': 0.1, 'max_train_steps': 9984, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 100, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-large-uncased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_262_modded
26,"{'eval_loss': 0.6750996374959097, 'accuracy': 0.6044678055190539, 'epoch': 127, '_wandb': {'runtime': 9516}, '_runtime': 9517.44978904724, '_timestamp': 1693636300.149419, 'train_loss': 0.6482642736190405, 'learning_rate': 0, '_step': 4992}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_261_modded', 'train_file': None, 'use_modded': True, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': 0, 'learning_rate': 2e-07, 'training_size': 0.5, 'with_tracking': True, 'insert_dropout': 0.1, 'max_train_steps': 4992, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 500, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-large-uncased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_261_modded
27,"{'train_loss': 0.6477404374342698, '_step': 4992, '_runtime': 9573.41862654686, 'accuracy': 0.6038107752956636, 'eval_loss': 0.674818588176947, 'epoch': 127, '_wandb': {'runtime': 9572}, '_timestamp': 1693626766.0235624, 'learning_rate': 0}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_260_modded', 'train_file': None, 'use_modded': True, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': 0, 'learning_rate': 2e-07, 'training_size': 0.5, 'with_tracking': True, 'insert_dropout': 0.1, 'max_train_steps': 4992, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 100, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-large-uncased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_260_modded
28,"{'_runtime': 3446.2685918807983, 'accuracy': 0.5042047531992687, 'eval_loss': 0.7549181486430921, 'train_loss': 0.7034701108932495, 'learning_rate': 5.12e-08, '_step': 128, '_wandb': {'runtime': 3445}, 'epoch': 127, '_timestamp': 1693617176.1982918}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_259_modded', 'train_file': None, 'use_modded': True, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': 0, 'learning_rate': 2e-07, 'training_size': 32, 'with_tracking': True, 'insert_dropout': 0.1, 'max_train_steps': 128, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 500, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-large-uncased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_259_modded
29,"{'train_loss': 0.6978961229324341, '_step': 128, 'epoch': 127, '_wandb': {'runtime': 3440}, 'accuracy': 0.5042047531992687, '_runtime': 3441.423947095871, 'eval_loss': 0.7495769478424251, '_timestamp': 1693613711.890783, 'learning_rate': 0}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_258_modded', 'train_file': None, 'use_modded': True, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': 0, 'learning_rate': 2e-07, 'training_size': 32, 'with_tracking': True, 'insert_dropout': 0.1, 'max_train_steps': 128, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 100, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-large-uncased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_258_modded
30,"{'train_loss': 0.7004807591438293, 'accuracy': 0.5041591320072333, 'eval_loss': 0.7562807116205292, '_timestamp': 1693610249.2458973, 'learning_rate': 5.12e-08, '_step': 128, 'epoch': 127, '_wandb': {'runtime': 3517}, '_runtime': 3518.512502193451}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_257_modded', 'train_file': None, 'use_modded': True, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': 0, 'learning_rate': 2e-07, 'training_size': 2, 'with_tracking': True, 'insert_dropout': 0.1, 'max_train_steps': 128, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 500, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-large-uncased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_257_modded
31,"{'eval_loss': 0.756233700438042, '_timestamp': 1693606713.372872, 'epoch': 84, 'accuracy': 0.5041591320072333, '_runtime': 2343.76299905777, 'train_loss': 0.697590172290802, 'learning_rate': 1.7e-07, '_step': 85, '_wandb': {'runtime': 2343}}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_256_modded', 'train_file': None, 'use_modded': True, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': 0, 'learning_rate': 2e-07, 'training_size': 2, 'with_tracking': True, 'insert_dropout': 0.1, 'max_train_steps': 128, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 100, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-large-uncased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_256_modded
32,"{'train_loss': 0.6279944395407652, 'learning_rate': 2.9196541543652465e-07, '_step': 4446, 'epoch': 56, 'accuracy': 0.6498194945848376, '_timestamp': 1693604351.846763, '_wandb': {'runtime': 7257}, '_runtime': 7257.863647699356, 'eval_loss': 0.6404513767787389}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_255_modded', 'train_file': None, 'use_modded': True, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': 0.05, 'learning_rate': 5e-07, 'training_size': 1, 'with_tracking': True, 'insert_dropout': 0.2, 'max_train_steps': 9984, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 500, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-large-uncased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_255_modded
33,"{'_runtime': 7329.632363080978, 'learning_rate': 2.8014973694860376e-07, 'accuracy': 0.6570397111913358, 'eval_loss': 0.6357470921107701, '_timestamp': 1693597076.2727392, 'train_loss': 0.6276962573711689, '_step': 4446, 'epoch': 56, '_wandb': {'runtime': 7328}}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_254_modded', 'train_file': None, 'use_modded': True, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': 0.05, 'learning_rate': 5e-07, 'training_size': 1, 'with_tracking': True, 'insert_dropout': 0.2, 'max_train_steps': 9984, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 100, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-large-uncased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_254_modded
34,"{'learning_rate': 1.128673196794301e-07, '_step': 3978, 'epoch': 101, '_runtime': 8059.7620215415955, 'accuracy': 0.6103810775295664, 'eval_loss': 0.6559645967333728, '_wandb': {'runtime': 8059}, '_timestamp': 1693589728.6858025, 'train_loss': 0.5836069155962039}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_253_modded', 'train_file': None, 'use_modded': True, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': 0.05, 'learning_rate': 5e-07, 'training_size': 0.5, 'with_tracking': True, 'insert_dropout': 0.2, 'max_train_steps': 4992, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 500, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-large-uncased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_253_modded
35,"{'_timestamp': 1693581651.9670546, 'learning_rate': 1.1559689288634505e-07, '_step': 3861, 'epoch': 98, '_wandb': {'runtime': 7799}, '_runtime': 7799.933784723282, 'accuracy': 0.6130091984231275, 'eval_loss': 0.6544623250112483, 'train_loss': 0.5787405845446464}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_252_modded', 'train_file': None, 'use_modded': True, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': 0.05, 'learning_rate': 5e-07, 'training_size': 0.5, 'with_tracking': True, 'insert_dropout': 0.2, 'max_train_steps': 4992, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 100, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-large-uncased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_252_modded
36,"{'_wandb': {'runtime': 3525}, '_runtime': 3526.093274116516, 'accuracy': 0.5042047531992687, 'eval_loss': 0.7522646363018549, 'learning_rate': 1.28e-07, '_step': 128, 'epoch': 127, '_timestamp': 1693573830.9874132, 'train_loss': 0.6713046431541443}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_251_modded', 'train_file': None, 'use_modded': True, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': 0.05, 'learning_rate': 5e-07, 'training_size': 32, 'with_tracking': True, 'insert_dropout': 0.2, 'max_train_steps': 128, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 500, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-large-uncased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_251_modded
37,"{'train_loss': 0.6681314706802368, 'epoch': 127, '_wandb': {'runtime': 3517}, 'eval_loss': 0.7413826211851243, '_timestamp': 1693570283.3262494, '_step': 128, '_runtime': 3517.7081682682037, 'accuracy': 0.5042047531992687, 'learning_rate': 0}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_250_modded', 'train_file': None, 'use_modded': True, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': 0.05, 'learning_rate': 5e-07, 'training_size': 32, 'with_tracking': True, 'insert_dropout': 0.2, 'max_train_steps': 128, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 100, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-large-uncased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_250_modded
38,"{'_wandb': {'runtime': 3516}, '_runtime': 3517.197211265564, 'train_loss': 0.6425803303718567, 'learning_rate': 1.27e-07, '_step': 127, 'epoch': 126, 'accuracy': 0.5041591320072333, 'eval_loss': 0.7557311306110007, '_timestamp': 1693566748.0567143}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_249_modded', 'train_file': None, 'use_modded': True, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': 0.05, 'learning_rate': 5e-07, 'training_size': 2, 'with_tracking': True, 'insert_dropout': 0.2, 'max_train_steps': 128, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 500, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-large-uncased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_249_modded
