"Name","Runtime","Notes","Tags","State","ID","User","Group","Job Type","Created","Updated","End Time","Sweep","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","insert_dropout","param_config_id","seed","beta1","beta2","catch_dropout","dataset_seed","early_stopping_min_delta","early_stopping_patience","evaluation_steps","gradient_accumulation_steps","ignore_mismatched_sizes","learning_rate","lr_scheduler_type","max_length","max_train_steps","model_name_or_path","no_checkpointing","num_train_epochs","num_warmup_steps","original_gradient_fraction","output_dir","pad_to_max_length","per_device_eval_batch_size","per_device_train_batch_size","push_to_hub","report_to","run_generation","task","task_name","train_data_frac","training_size","use_modded","use_slow_tokenizer","warmup_steps_fraction","weight_decay","with_tracking","accuracy","eval_loss","eval_p_max","eval_p_var","accuracy.max","accuracy_mm","avg_eval_p_max","avg_eval_p_var","avg_grad_diff_all_classes","avg_grad_diff_per_class","avg_train_p0","avg_train_p_max","avg_train_p_var","best_accuracy","best_accuracy_epoch","best_accuracy_step","best_eval_loss","best_eval_loss_epoch","best_eval_loss_step","best_f1","best_f1_epoch","best_f1_step","best_matthews_correlation","best_matthews_correlation_epoch","best_matthews_correlation_step","best_pearson","best_pearson_epoch","best_pearson_step","best_spearmanr","best_spearmanr_epoch","best_spearmanr_step","epoch","eval_loss.min","eval_loss_mm","eval_p_max_mm","eval_p_var_mm","f1","matthews_correlation","pearson","spearmanr","test_accuracy","train_loss","train_p_max","train_p_var","train_st1_loss","train_st1_p_max","train_st2_loss","train_st2_p_max","vector_norms"
"16_S1_ID_072_VAN","559","-","NEW_GRAD_OUTPUT, SWP1, vanilla","finished","hma7uihz","ricu","","","2024-01-03T14:23:07.000Z","2024-01-03T14:32:26.000Z","2024-01-03T14:32:26.000Z","","drax","","","","2","NVIDIA A40","0.16","pcid_1284","1","0.9","0.999","","1","0","10","16","1","false","0.000008","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_01_vanilla/run_072","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7391543108182317","0.9731138348579408","0.962907373905182","0.4398909211158752","","","","","","","","","","0.7450118982244188","47","384","0.5747219920158386","11","96","","","","","","","","","","","","","67","","","","","","","","","","","","","","","0.010919295251369476","0.9891560673713684",""
"16_S1_ID_071_VAN","608","-","NEW_GRAD_OUTPUT, SWP1, vanilla","finished","o2b0a70p","ricu","","","2024-01-03T14:12:37.000Z","2024-01-03T14:22:45.000Z","2024-01-03T14:22:45.000Z","","drax","","","","2","NVIDIA A40","0.16","pcid_1283","3","0.9","0.999","","1","0","10","16","1","false","0.00001","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_01_vanilla/run_071","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7190188541094636","1.2528023719787598","0.9600637555122375","0.43996545672416687","","","","","","","","","","0.7296357312831777","53","432","0.6389621496200562","15","128","","","","","","","","","","","","","73","","","","","","","","","","","","","","","0.0052614412270486355","0.9948481917381288",""
"16_S1_ID_070_VAN","700","-","NEW_GRAD_OUTPUT, SWP1, vanilla","finished","nkrelkci","ricu","","","2024-01-03T14:00:36.000Z","2024-01-03T14:12:16.000Z","2024-01-03T14:12:16.000Z","","drax","","","","2","NVIDIA A40","0.16","pcid_1283","2","0.9","0.999","","1","0","10","16","1","false","0.00001","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_01_vanilla/run_070","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.748306791140399","1.05889630317688","0.965973138809204","0.44792038202285767","","","","","","","","","","0.7516016840563793","65","528","0.5790640115737915","11","96","","","","","","","","","","","","","85","","","","","","","","","","","","","","","0.004572869744151831","0.9954699873924256",""
"16_S1_ID_069_VAN","500","-","NEW_GRAD_OUTPUT, SWP1, vanilla","finished","oqwbt942","ricu","","","2024-01-03T13:51:56.000Z","2024-01-03T14:00:16.000Z","2024-01-03T14:00:16.000Z","","drax","","","","2","NVIDIA A40","0.16","pcid_1283","1","0.9","0.999","","1","0","10","16","1","false","0.00001","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_01_vanilla/run_069","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7479406919275123","0.9944419860839844","0.9644573330879213","0.44379404187202454","","","","","","","","","","0.7503203368112759","39","320","0.5726625919342041","11","96","","","","","","","","","","","","","59","","","","","","","","","","","","","","","0.008368242532014847","0.9916924238204956",""
"16_S1_ID_068_VAN","411","-","NEW_GRAD_OUTPUT, SWP1, vanilla","finished","2fs14ekv","ricu","","","2024-01-03T13:44:44.000Z","2024-01-03T13:51:35.000Z","2024-01-03T13:51:35.000Z","","drax","","","","2","NVIDIA A40","0.16","pcid_1282","3","0.9","0.999","","1","0","10","16","1","false","0.00002","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_01_vanilla/run_068","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7210323997803405","1.3742796182632446","0.9636314511299132","0.4465365707874298","","","","","","","","","","0.7316492769540546","29","240","0.6257458329200745","11","96","","","","","","","","","","","","","49","","","","","","","","","","","","","","","0.002897875150665641","0.9972842931747437",""
"16_S1_ID_067_VAN","300","-","NEW_GRAD_OUTPUT, SWP1, vanilla","finished","9y6z3acq","ricu","","","2024-01-03T13:39:22.000Z","2024-01-03T13:44:22.000Z","2024-01-03T13:44:22.000Z","","drax","","","","2","NVIDIA A40","0.16","pcid_1282","2","0.9","0.999","","1","0","10","16","1","false","0.00002","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_01_vanilla/run_067","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.728171334431631","1.2064361572265625","0.9654973745346068","0.4471075832843781","","","","","","","","","","0.7495881383855024","15","128","0.5469198822975159","9","80","","","","","","","","","","","","","35","","","","","","","","","","","","","","","0.008260820060968399","0.9929174780845642",""
"16_S1_ID_066_VAN","444","-","NEW_GRAD_OUTPUT, SWP1, vanilla","finished","7fxqtp4k","ricu","","","2024-01-03T13:31:38.000Z","2024-01-03T13:39:02.000Z","2024-01-03T13:39:02.000Z","","drax","","","","2","NVIDIA A40","0.16","pcid_1282","1","0.9","0.999","","1","0","10","16","1","false","0.00002","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_01_vanilla/run_066","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7539813289401428","1.1513667106628418","0.9749515652656556","0.4614895284175873","","","","","","","","","","0.7578253706754531","33","272","0.5829350352287292","7","64","","","","","","","","","","","","","53","","","","","","","","","","","","","","","0.0028278199024498463","0.9971767663955688",""
"16_S1_ID_065_VAN","268","-","NEW_GRAD_OUTPUT, SWP1, vanilla","finished","mbj9c396","ricu","","","2024-01-03T13:26:47.000Z","2024-01-03T13:31:15.000Z","2024-01-03T13:31:15.000Z","","drax","","","","2","NVIDIA A40","0.16","pcid_1309","3","0.9","0.999","","1","0","10","16","1","false","0.00004","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_01_vanilla/run_065","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.6818597840014644","1.79561185836792","0.9716022610664368","0.4578662812709808","","","","","","","","","","0.71444261394838","11","96","0.6407313942909241","7","64","","","","","","","","","","","","","31","","","","","","","","","","","","","","","0.004123876802623272","0.996737003326416",""
"16_S1_ID_064_VAN","250","-","NEW_GRAD_OUTPUT, SWP1, vanilla","finished","b6f0l5w1","ricu","","","2024-01-03T13:22:17.000Z","2024-01-03T13:26:27.000Z","2024-01-03T13:26:27.000Z","","drax","","","","2","NVIDIA A40","0.16","pcid_1309","2","0.9","0.999","","1","0","10","16","1","false","0.00004","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_01_vanilla/run_064","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7342119714442614","1.2754902839660645","0.972100019454956","0.45728492736816406","","","","","","","","","","0.7402526084568918","9","80","0.6183038949966431","5","48","","","","","","","","","","","","","29","","","","","","","","","","","","","","","0.0019463615026324987","0.998056411743164",""
"16_S1_ID_063_VAN","376","-","NEW_GRAD_OUTPUT, SWP1, vanilla","finished","nei1mb9c","ricu","","","2024-01-03T13:15:41.000Z","2024-01-03T13:21:57.000Z","2024-01-03T13:21:57.000Z","","drax","","","","2","NVIDIA A40","0.16","pcid_1309","1","0.9","0.999","","1","0","10","16","1","false","0.00004","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_01_vanilla/run_063","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7468423942888522","1.4007363319396973","0.9820794463157654","0.47291821241378784","","","","","","","","","","0.7494050887790591","25","208","0.5857964754104614","5","48","","","","","","","","","","","","","45","","","","","","","","","","","","","","","0.0011630761437118051","0.99883770942688",""
"16_S1_ID_062_VAN","312","-","NEW_GRAD_OUTPUT, SWP1, vanilla","finished","9khzizoy","ricu","","","2024-01-03T13:10:08.000Z","2024-01-03T13:15:20.000Z","2024-01-03T13:15:20.000Z","","drax","","","","2","NVIDIA A40","0.16","pcid_1280","3","0.9","0.999","","1","0","10","16","1","false","0.00006","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_01_vanilla/run_062","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7025443895295626","1.636396050453186","0.9667333364486694","0.45220187306404114","","","","","","","","","","0.7290865824638477","17","144","0.6000989675521851","7","64","","","","","","","","","","","","","37","","","","","","","","","","","","","","","0.000735865905880928","0.9992645978927612",""
"16_S1_ID_061_VAN","330","-","NEW_GRAD_OUTPUT, SWP1, vanilla","finished","j07e1jma","ricu","","","2024-01-03T13:04:18.000Z","2024-01-03T13:09:48.000Z","2024-01-03T13:09:48.000Z","","drax","","","","2","NVIDIA A40","0.16","pcid_1280","2","0.9","0.999","","1","0","10","16","1","false","0.00006","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_01_vanilla/run_061","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7559948746110196","1.3393758535385132","0.9800131916999816","0.4695274829864502","","","","","","","","","","0.7576423210690097","19","160","0.6174063682556152","3","32","","","","","","","","","","","","","39","","","","","","","","","","","","","","","0.0007295053219422698","0.9992709159851074",""
"16_S1_ID_060_VAN","377","-","NEW_GRAD_OUTPUT, SWP1, vanilla","finished","j4cri226","ricu","","","2024-01-03T12:57:41.000Z","2024-01-03T13:03:58.000Z","2024-01-03T13:03:58.000Z","","drax","","","","2","NVIDIA A40","0.16","pcid_1280","1","0.9","0.999","","1","0","10","16","1","false","0.00006","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_01_vanilla/run_060","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7263408383671975","1.0041754245758057","0.937659740447998","0.40863534808158875","","","","","","","","","","0.7415339557019952","25","208","0.5480382442474365","5","48","","","","","","","","","","","","","45","","","","","","","","","","","","","","","0.09776462614536284","0.9867950081825256",""
"16_S1_ID_059_VAN","818","-","NEW_GRAD_OUTPUT, SWP1, vanilla","finished","xzvane05","ricu","","","2024-01-03T12:43:43.000Z","2024-01-03T12:57:21.000Z","2024-01-03T12:57:21.000Z","","drax","","","","2","NVIDIA A40","0.12","pcid_1279","3","0.9","0.999","","1","0","10","16","1","false","0.000008","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_01_vanilla/run_059","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7223137470254439","1.1371064186096191","0.9545832872390748","0.4322337210178375","","","","","","","","","","0.7235950942705474","85","688","0.6425520181655884","13","112","","","","","","","","","","","","","99","","","","","","","","","","","","","","","0.00638181995600462","0.9936668276786804",""
"16_S1_ID_058_VAN","638","-","NEW_GRAD_OUTPUT, SWP1, vanilla","finished","nqqn2j7f","ricu","","","2024-01-03T12:32:44.000Z","2024-01-03T12:43:22.000Z","2024-01-03T12:43:22.000Z","","drax","","","","2","NVIDIA A40","0.12","pcid_1279","2","0.9","0.999","","1","0","10","16","1","false","0.000008","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_01_vanilla/run_058","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.747208493501739","1.011633038520813","0.961162567138672","0.4395940899848938","","","","","","","","","","0.7492220391726158","55","448","0.5638097524642944","13","112","","","","","","","","","","","","","75","","","","","","","","","","","","","","","0.005987365730106831","0.9940370917320251",""
"16_S1_ID_057_VAN","509","-","NEW_GRAD_OUTPUT, SWP1, vanilla","finished","u4a4hujp","ricu","","","2024-01-03T12:23:55.000Z","2024-01-03T12:32:24.000Z","2024-01-03T12:32:24.000Z","","drax","","","","2","NVIDIA A40","0.12","pcid_1279","1","0.9","0.999","","1","0","10","16","1","false","0.000008","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_01_vanilla/run_057","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7364085667215815","0.9746856689453124","0.9571844339370728","0.43176767230033875","","","","","","","","","","0.7420831045213253","39","320","0.5786718130111694","11","96","","","","","","","","","","","","","59","","","","","","","","","","","","","","","0.01125421654433012","0.988836705684662",""
"16_S1_ID_056_VAN","494","-","NEW_GRAD_OUTPUT, SWP1, vanilla","finished","tj1o7zdb","ricu","","","2024-01-03T12:15:20.000Z","2024-01-03T12:23:34.000Z","2024-01-03T12:23:34.000Z","","drax","","","","2","NVIDIA A40","0.12","pcid_1278","3","0.9","0.999","","1","0","10","16","1","false","0.00001","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_01_vanilla/run_056","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7195680029287937","1.1254851818084717","0.9532519578933716","0.42987507581710815","","","","","","","","","","0.7252425407285374","37","304","0.6436712741851807","13","112","","","","","","","","","","","","","57","","","","","","","","","","","","","","","0.006787392310798168","0.9933226704597472",""
"16_S1_ID_055_VAN","829","-","NEW_GRAD_OUTPUT, SWP1, vanilla","finished","cle76q3x","ricu","","","2024-01-03T12:01:09.000Z","2024-01-03T12:14:58.000Z","2024-01-03T12:14:58.000Z","","drax","","","","2","NVIDIA A40","0.12","pcid_1278","2","0.9","0.999","","1","0","10","16","1","false","0.00001","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_01_vanilla/run_055","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7503203368112759","1.0981082916259766","0.9674241542816162","0.4503495991230011","","","","","","","","","","0.753066080907926","77","624","0.5725898146629333","11","96","","","","","","","","","","","","","97","","","","","","","","","","","","","","","0.003513938980177045","0.9964948892593384",""
"16_S1_ID_054_VAN","521","-","NEW_GRAD_OUTPUT, SWP1, vanilla","finished","o6y6tgm3","ricu","","","2024-01-03T11:52:07.000Z","2024-01-03T12:00:48.000Z","2024-01-03T12:00:48.000Z","","drax","","","","2","NVIDIA A40","0.12","pcid_1278","1","0.9","0.999","","1","0","10","16","1","false","0.00001","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_01_vanilla/run_054","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7376899139666849","1.0596234798431396","0.9659981727600098","0.44604602456092834","","","","","","","","","","0.7404356580633351","39","320","0.5772187113761902","11","96","","","","","","","","","","","","","59","","","","","","","","","","","","","","","0.007113998290151358","0.992930233478546",""
"16_S1_ID_053_VAN","533","-","NEW_GRAD_OUTPUT, SWP1, vanilla","finished","ann5rp3r","ricu","","","2024-01-03T11:42:53.000Z","2024-01-03T11:51:46.000Z","2024-01-03T11:51:46.000Z","","drax","","","","2","NVIDIA A40","0.12","pcid_1277","3","0.9","0.999","","1","0","10","16","1","false","0.00002","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_01_vanilla/run_053","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7208493501738972","1.5763269662857056","0.9759925007820128","0.4644266664981842","","","","","","","","","","0.7261577887607542","41","336","0.6063987612724304","9","80","","","","","","","","","","","","","61","","","","","","","","","","","","","","","0.0012069985968992114","0.9988076686859132",""
"16_S1_ID_052_VAN","629","-","NEW_GRAD_OUTPUT, SWP1, vanilla","finished","77k53wpa","ricu","","","2024-01-03T11:32:03.000Z","2024-01-03T11:42:32.000Z","2024-01-03T11:42:32.000Z","","drax","","","","2","NVIDIA A40","0.12","pcid_1277","2","0.9","0.999","","1","0","10","16","1","false","0.00002","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_01_vanilla/run_052","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7523338824821527","1.334952473640442","0.980583906173706","0.4702228605747223","","","","","","","","","","0.7537982793336995","53","432","0.5678719878196716","9","80","","","","","","","","","","","","","73","","","","","","","","","","","","","","","0.001321010407991707","0.9986803531646729",""
"16_S1_ID_051_VAN","771","-","NEW_GRAD_OUTPUT, SWP1, vanilla","finished","gsw6wrxq","ricu","","","2024-01-03T11:18:51.000Z","2024-01-03T11:31:42.000Z","2024-01-03T11:31:42.000Z","","drax","","","","2","NVIDIA A40","0.12","pcid_1277","1","0.9","0.999","","1","0","10","16","1","false","0.00002","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_01_vanilla/run_051","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7459271462566356","1.296656370162964","0.977792263031006","0.46664202213287354","","","","","","","","","","0.7464762950759656","71","576","0.5871794819831848","9","80","","","","","","","","","","","","","91","","","","","","","","","","","","","","","0.00145421561319381","0.9985489249229432",""
